,pitch_type,game_date,release_speed,batter,stand,balls,strikes,plate_x,plate_z,outs_when_up,inning,game_pk,bat_score,fld_score,on_base,prev_events,prev_zone,prev_type,prev_bb_type,prev_plate_x,prev_plate_z
12272,FF,2014-09-18,93.7,605141,R,3,2,-0.16,1.91,2,3,382818,0,1,1,,11.0,B,,-0.88,3.55
12273,FF,2014-09-18,94.9,605141,R,3,1,0.6,2.45,2,3,382818,0,1,1,single,8.0,X,ground_ball,-0.16,1.91
12274,FF,2014-09-18,95.7,605141,R,3,0,0.77,1.82,2,3,382818,0,1,1,,6.0,S,,0.6,2.45
12275,SL,2014-09-18,85.6,605141,R,2,0,-0.45,1.03,2,3,382818,0,1,1,,9.0,S,,0.77,1.82
12276,SL,2014-09-18,84.6,605141,R,1,0,-1.03,2.28,2,3,382818,0,1,1,,13.0,B,,-0.45,1.03
12277,KC,2014-09-18,81.8,605141,R,0,0,-0.03,0.37,2,3,382818,0,1,1,,13.0,B,,-1.03,2.28
12278,FF,2014-09-18,96.3,519443,R,1,2,-0.5,3.2,1,3,382818,0,1,1,,13.0,B,,-0.03,0.37
12279,FF,2014-09-18,93.9,519443,R,1,1,0.67,2.29,1,3,382818,0,1,1,sac_bunt,1.0,X,ground_ball,-0.5,3.2
12280,FF,2014-09-18,93.2,519443,R,0,1,1.39,2.48,1,3,382818,0,1,1,,9.0,S,,0.67,2.29
12281,FF,2014-09-18,93.2,519443,R,0,0,-0.16,3.05,1,3,382818,0,1,1,,14.0,B,,1.39,2.48
12282,FF,2014-09-18,94.7,543877,R,1,0,0.14,2.51,1,3,382818,0,1,0,,5.0,S,,-0.16,3.05
12283,SI,2014-09-18,96.0,543877,R,0,0,0.71,1.2,1,3,382818,0,1,0,single,5.0,X,line_drive,0.14,2.51
12284,SL,2014-09-18,87.1,598265,L,1,2,0.1,1.47,0,3,382818,0,1,0,,14.0,B,,0.71,1.2
12285,FF,2014-09-18,96.3,598265,L,1,2,0.23,2.97,0,3,382818,0,1,0,field_out,8.0,X,fly_ball,0.1,1.47
12286,FF,2014-09-18,95.1,598265,L,0,2,-0.35,3.93,0,3,382818,0,1,0,,2.0,S,,0.23,2.97
12287,KC,2014-09-18,83.0,598265,L,0,2,0.24,0.75,0,3,382818,0,1,0,,11.0,B,,-0.35,3.93
12288,SL,2014-09-18,85.7,598265,L,0,2,-0.68,1.57,0,3,382818,0,1,0,,14.0,S,,0.24,0.75
12289,FF,2014-09-18,94.5,598265,L,0,1,0.23,3.24,0,3,382818,0,1,0,,7.0,S,,-0.68,1.57
12290,FF,2014-09-18,95.7,598265,L,0,0,-0.08,3.13,0,3,382818,0,1,0,,2.0,S,,0.23,3.24
12252,CU,2014-09-18,83.1,598265,L,0,1,-0.17,1.16,2,4,382818,1,1,2,,,,,,
12253,FF,2014-09-18,95.6,598265,L,0,0,-0.36,3.21,2,4,382818,1,1,2,field_out,13.0,X,fly_ball,-0.17,1.16
12254,SI,2014-09-18,96.7,519025,R,2,0,-0.25,2.48,2,4,382818,1,1,1,,1.0,S,,-0.36,3.21
12255,SI,2014-09-18,94.7,519025,R,1,0,-1.61,2.0,2,4,382818,1,1,1,single,5.0,X,ground_ball,-0.25,2.48
12256,FF,2014-09-18,95.2,519025,R,0,0,-2.15,2.63,2,4,382818,1,1,1,,13.0,B,,-1.61,2.0
12257,FF,2014-09-18,98.1,537953,L,2,2,-0.44,1.67,2,4,382818,1,1,0,,11.0,B,,-2.15,2.63
12258,KC,2014-09-18,84.3,537953,L,1,2,1.02,0.73,2,4,382818,1,1,0,single,7.0,X,ground_ball,-0.44,1.67
12259,FF,2014-09-18,95.9,537953,L,1,1,-0.68,3.41,2,4,382818,1,1,0,,14.0,B,,1.02,0.73
12260,SI,2014-09-18,96.1,537953,L,0,1,-1.6,1.81,2,4,382818,1,1,0,,1.0,S,,-0.68,3.41
12261,FF,2014-09-18,95.4,537953,L,0,0,-0.18,2.26,2,4,382818,1,1,0,,13.0,B,,-1.6,1.81
12262,KC,2014-09-18,84.7,501800,R,0,2,-0.01,1.8,1,4,382818,1,1,0,,5.0,S,,-0.18,2.26
12263,FF,2014-09-18,96.3,501800,R,0,1,0.43,2.12,1,4,382818,1,1,0,strikeout,8.0,S,,-0.01,1.8
12264,FF,2014-09-18,95.2,501800,R,0,0,-0.19,2.72,1,4,382818,1,1,0,,6.0,S,,0.43,2.12
12265,FF,2014-09-18,95.7,120074,L,1,0,-0.23,2.27,0,4,382818,1,1,0,,2.0,S,,-0.19,2.72
12266,KC,2014-09-18,82.7,120074,L,0,0,-1.12,2.57,0,4,382818,1,1,0,field_out,8.0,X,fly_ball,-0.23,2.27
12236,FF,2014-09-18,98.3,605141,R,3,2,-0.05,1.52,2,5,382818,1,2,0,,,,,,
12237,KC,2014-09-18,85.6,605141,R,2,2,1.37,2.3,2,5,382818,1,2,0,field_out,8.0,X,line_drive,-0.05,1.52
12238,KC,2014-09-18,85.8,605141,R,1,2,1.02,0.63,2,5,382818,1,2,0,,14.0,B,,1.37,2.3
12239,FF,2014-09-18,95.6,605141,R,0,2,0.43,4.08,2,5,382818,1,2,0,,14.0,B,,1.02,0.63
12240,FF,2014-09-18,97.3,605141,R,0,1,0.39,2.77,2,5,382818,1,2,0,,12.0,B,,0.43,4.08
12241,FF,2014-09-18,96.9,605141,R,0,0,0.0,3.11,2,5,382818,1,2,0,,6.0,S,,0.39,2.77
12242,KC,2014-09-18,84.5,519443,R,0,2,0.71,1.69,1,5,382818,1,2,0,,2.0,S,,0.0,3.11
12243,FF,2014-09-18,96.0,519443,R,0,1,-0.81,2.81,1,5,382818,1,2,0,strikeout,9.0,S,,0.71,1.69
12244,FF,2014-09-18,94.4,519443,R,0,0,0.34,3.03,1,5,382818,1,2,0,,4.0,S,,-0.81,2.81
12245,FF,2014-09-18,96.9,543877,R,3,2,0.89,2.26,0,5,382818,1,2,0,,6.0,S,,0.34,3.03
12246,FF,2014-09-18,96.8,543877,R,2,2,-2.04,3.13,0,5,382818,1,2,0,strikeout,14.0,S,,0.89,2.26
12247,KC,2014-09-18,84.5,543877,R,1,2,1.57,1.56,0,5,382818,1,2,0,,11.0,B,,-2.04,3.13
12248,FF,2014-09-18,95.6,543877,R,1,2,-0.41,3.05,0,5,382818,1,2,0,,14.0,B,,1.57,1.56
12249,KC,2014-09-18,82.9,543877,R,1,1,0.1,0.95,0,5,382818,1,2,0,,1.0,S,,-0.41,3.05
12250,KC,2014-09-18,84.7,543877,R,1,0,0.65,2.32,0,5,382818,1,2,0,,14.0,S,,0.1,0.95
12251,FF,2014-09-18,94.6,543877,R,0,0,-2.02,2.65,0,5,382818,1,2,0,,6.0,S,,0.65,2.32
12225,SL,2014-09-18,87.2,501800,R,2,2,-0.87,1.43,2,6,382818,1,3,0,,,,,,
12226,FF,2014-09-18,96.0,501800,R,2,1,0.13,1.31,2,6,382818,1,3,0,strikeout,13.0,S,,-0.87,1.43
12227,FF,2014-09-18,95.4,501800,R,2,0,0.28,1.98,2,6,382818,1,3,0,,14.0,S,,0.13,1.31
12228,KC,2014-09-18,85.1,501800,R,1,0,0.76,1.32,2,6,382818,1,3,0,,9.0,S,,0.28,1.98
12229,FF,2014-09-18,96.6,501800,R,0,0,0.54,1.5,2,6,382818,1,3,0,,14.0,B,,0.76,1.32
12230,SL,2014-09-18,88.5,120074,L,1,2,-1.0,1.76,1,6,382818,1,3,0,,9.0,B,,0.54,1.5
12231,FF,2014-09-18,97.0,120074,L,0,2,0.37,5.04,1,6,382818,1,3,0,strikeout,13.0,S,,-1.0,1.76
12232,FF,2014-09-18,96.3,120074,L,0,1,-0.06,3.44,1,6,382818,1,3,0,,12.0,B,,0.37,5.04
12233,SL,2014-09-18,85.9,120074,L,0,0,-0.67,1.94,1,6,382818,1,3,0,,2.0,S,,-0.06,3.44
12234,FF,2014-09-18,94.1,593428,R,0,1,-1.32,3.02,0,6,382818,1,3,0,,7.0,S,,-0.67,1.94
12235,FF,2014-09-18,95.6,593428,R,0,0,0.25,2.21,0,6,382818,1,3,0,field_out,11.0,X,ground_ball,-1.32,3.02
12215,FF,2014-09-18,99.1,598265,L,1,2,-0.11,2.66,2,7,382818,1,3,0,,,,,,
12216,FF,2014-09-18,96.9,598265,L,1,1,-0.73,2.69,2,7,382818,1,3,0,field_out,5.0,X,ground_ball,-0.11,2.66
12217,FF,2014-09-18,95.6,598265,L,1,0,-0.66,2.69,2,7,382818,1,3,0,,4.0,S,,-0.73,2.69
12218,SL,2014-09-18,84.9,598265,L,0,0,-1.48,2.69,2,7,382818,1,3,0,,4.0,S,,-0.66,2.69
12219,SL,2014-09-18,87.0,519025,R,1,2,0.38,0.95,1,7,382818,1,3,0,,11.0,B,,-1.48,2.69
12220,KC,2014-09-18,85.5,519025,R,0,2,1.96,-0.07,1,7,382818,1,3,0,strikeout,14.0,S,,0.38,0.95
12221,FF,2014-09-18,96.6,519025,R,0,1,0.89,2.18,1,7,382818,1,3,0,,14.0,B,,1.96,-0.07
12222,FF,2014-09-18,95.3,519025,R,0,0,-0.09,3.21,1,7,382818,1,3,0,,14.0,S,,0.89,2.18
12223,FF,2014-09-18,95.7,537953,L,1,0,0.08,2.75,0,7,382818,1,3,0,,2.0,S,,-0.09,3.21
12224,,2014-09-18,,537953,L,0,0,,,0,7,382818,1,3,0,field_out,2.0,X,fly_ball,0.08,2.75
12210,FF,2014-09-18,94.7,594555,L,1,0,-0.32,2.83,0,8,382818,1,3,1,,,,,,
12211,FF,2014-09-18,96.5,594555,L,0,0,1.12,2.72,0,8,382818,1,3,1,single,1.0,X,line_drive,-0.32,2.83
12212,SL,2014-09-18,86.1,543877,R,1,1,0.84,1.67,0,8,382818,1,3,0,,12.0,B,,1.12,2.72
12213,FF,2014-09-18,96.6,543877,R,1,0,0.6,1.61,0,8,382818,1,3,0,single,14.0,X,ground_ball,0.84,1.67
12214,FF,2014-09-18,95.1,543877,R,0,0,1.04,2.51,0,8,382818,1,3,0,,9.0,S,,0.6,1.61
12194,FF,2014-09-23,96.0,518792,L,1,0,-0.43,2.02,2,1,382893,1,0,1,,,,,,
12195,FF,2014-09-23,95.1,518792,L,0,0,0.28,1.44,2,1,382893,1,0,1,caught_stealing_2b,7.0,S,,-0.43,2.02
12196,SI,2014-09-23,94.3,457708,R,1,0,-0.95,2.37,2,1,382893,1,0,0,,14.0,B,,0.28,1.44
12197,FF,2014-09-23,94.1,457708,R,0,0,0.19,1.12,2,1,382893,1,0,0,single,13.0,X,line_drive,-0.95,2.37
12198,SL,2014-09-23,87.0,518692,L,2,2,-0.1,2.39,1,1,382893,0,0,1,,14.0,B,,0.19,1.12
12199,FF,2014-09-23,94.7,518692,L,2,1,-0.25,3.26,1,1,382893,0,0,1,double,5.0,X,line_drive,-0.1,2.39
12200,FF,2014-09-23,93.7,518692,L,2,0,0.02,3.12,1,1,382893,0,0,1,,2.0,S,,-0.25,3.26
12201,FF,2014-09-23,93.9,518692,L,1,0,-2.32,2.65,1,1,382893,0,0,1,,2.0,S,,0.02,3.12
12202,FF,2014-09-23,93.9,518692,L,0,0,-1.92,3.03,1,1,382893,0,0,1,,11.0,B,,-2.32,2.65
12203,FF,2014-09-23,93.4,594838,R,0,0,-0.74,2.94,0,1,382893,0,0,1,,11.0,B,,-1.92,3.03
12204,SI,2014-09-23,94.5,466988,L,3,2,-1.33,2.98,0,1,382893,0,0,0,force_out,1.0,X,ground_ball,-0.74,2.94
12205,KC,2014-09-23,84.3,466988,L,2,2,1.08,0.27,0,1,382893,0,0,0,walk,11.0,B,,-1.33,2.98
12206,FF,2014-09-23,91.9,466988,L,1,2,0.91,3.78,0,1,382893,0,0,0,,14.0,B,,1.08,0.27
12207,FF,2014-09-23,92.3,466988,L,0,2,0.08,4.01,0,1,382893,0,0,0,,12.0,B,,0.91,3.78
12208,FF,2014-09-23,92.1,466988,L,0,1,-0.85,2.46,0,1,382893,0,0,0,,12.0,B,,0.08,4.01
12209,FF,2014-09-23,91.8,466988,L,0,0,0.2,1.74,0,1,382893,0,0,0,,13.0,S,,-0.85,2.46
12173,FF,2014-09-23,95.7,622072,R,2,2,0.39,2.73,2,2,382893,2,0,1,,,,,,
12174,KC,2014-09-23,85.1,622072,R,1,2,1.85,1.18,2,2,382893,2,0,1,strikeout,6.0,S,,0.39,2.73
12175,FF,2014-09-23,97.3,622072,R,1,2,0.36,3.17,2,2,382893,2,0,1,,14.0,B,,1.85,1.18
12176,FF,2014-09-23,95.1,622072,R,1,1,-0.04,3.56,2,2,382893,2,0,1,,3.0,S,,0.36,3.17
12177,FF,2014-09-23,95.7,622072,R,0,1,0.36,3.78,2,2,382893,2,0,1,,2.0,S,,-0.04,3.56
12178,FF,2014-09-23,95.8,622072,R,0,0,0.09,3.02,2,2,382893,2,0,1,,3.0,B,,0.36,3.78
12179,FF,2014-09-23,95.1,592743,R,1,0,-0.08,3.74,0,2,382893,1,0,3,,5.0,S,,0.09,3.02
12180,SL,2014-09-23,86.3,592743,R,0,0,0.71,0.49,0,2,382893,1,0,3,grounded_into_double_play,11.0,X,ground_ball,-0.08,3.74
12181,FF,2014-09-23,96.9,453400,R,1,0,-0.05,1.88,0,2,382893,1,0,2,,14.0,B,,0.71,0.49
12182,FF,2014-09-23,97.1,453400,R,0,0,1.39,2.38,0,2,382893,1,0,2,single,8.0,X,ground_ball,-0.05,1.88
12183,KC,2014-09-23,83.7,542194,R,0,2,0.25,1.56,0,2,382893,1,0,1,,14.0,B,,1.39,2.38
12184,KC,2014-09-23,84.2,542194,R,0,1,0.67,1.33,0,2,382893,1,0,1,single,8.0,X,line_drive,0.25,1.56
12185,FF,2014-09-23,96.2,542194,R,0,0,-0.26,2.72,0,2,382893,1,0,1,,14.0,S,,0.67,1.33
12186,FF,2014-09-23,97.1,518792,L,3,2,0.82,2.99,0,2,382893,1,0,0,,2.0,S,,-0.26,2.72
12187,FF,2014-09-23,95.7,518792,L,3,2,-0.64,1.77,0,2,382893,1,0,0,walk,3.0,B,,0.82,2.99
12188,FF,2014-09-23,97.9,518792,L,2,2,-1.86,3.53,0,2,382893,1,0,0,,7.0,S,,-0.64,1.77
12189,FF,2014-09-23,98.4,518792,L,2,2,-0.15,2.71,0,2,382893,1,0,0,,11.0,B,,-1.86,3.53
12190,FF,2014-09-23,94.5,518792,L,2,1,-0.62,3.43,0,2,382893,1,0,0,,5.0,S,,-0.15,2.71
12191,KC,2014-09-23,82.4,518792,L,2,0,0.48,2.24,0,2,382893,1,0,0,,1.0,S,,-0.62,3.43
12192,KC,2014-09-23,82.9,518792,L,1,0,1.13,2.47,0,2,382893,1,0,0,,6.0,S,,0.48,2.24
12193,FF,2014-09-23,93.8,518792,L,0,0,-2.08,3.54,0,2,382893,1,0,0,,14.0,B,,1.13,2.47
12155,CH,2014-09-23,88.6,518692,L,2,2,-1.0,2.58,2,3,382893,2,0,0,,,,,,
12156,KC,2014-09-23,84.1,518692,L,2,2,-0.19,2.73,2,3,382893,2,0,0,field_out,11.0,X,fly_ball,-1.0,2.58
12157,KC,2014-09-23,85.1,518692,L,2,2,-1.1,2.41,2,3,382893,2,0,0,,5.0,S,,-0.19,2.73
12158,CH,2014-09-23,86.9,518692,L,1,2,-0.66,1.12,2,3,382893,2,0,0,,13.0,S,,-1.1,2.41
12159,FF,2014-09-23,98.2,518692,L,1,2,-0.59,2.32,2,3,382893,2,0,0,,13.0,B,,-0.66,1.12
12160,KC,2014-09-23,83.2,518692,L,1,1,0.5,1.78,2,3,382893,2,0,0,,4.0,S,,-0.59,2.32
